"Torque, Nm","Power, W"
0.001828564135983491,1.4025212469768098
0.0018400409206860823,1.4096655895364334
0.0018515177053886735,1.416789244028689
0.0018629944900912646,1.4238922104535772
0.0018744712747938556,1.4309744888110973
0.0018859480594964468,1.43803607910125
0.001897424844199038,1.445076981324035
0.001908901628901629,1.4520971954794522
0.0019203784136042202,1.4590967215675017
0.0019318551983068114,1.4660755595881834
0.0019433319830094026,1.4730337095414976
0.001954808767711994,1.479971171427444
0.001966285552414585,1.4868879452460226
0.0019777623371171763,1.4937840309972337
0.0019892391218197672,1.500659428681077
0.0020007159065223586,1.5075141382975523
0.0020121926912249496,1.5143481598466604
0.002023669475927541,1.5211614933284006
0.002035146260630132,1.5279541387427729
0.0020466230453327233,1.5347260960897777
0.0020580998300353142,1.5414773653694145
0.002069576614737905,1.5482079465816836
